PC1,PC2,Cluster
2.142534328569294,3.5582628588208047,0
2.1189202342173923,-2.2981215007186653,0
2.1410967485364267,3.0423457937274705,0
3.137393414430127,2.782555173277516,0
3.119959616737413,-2.1989582869507363,0
3.130981288155203,1.4322606873035073,0
-1.8669989062234915,1.6642525881308847,1
-5.856219762371793,3.6202757427914243,1
-5.866059918692933,2.724765145473297,1
-5.878552446432931,-2.0614148105749615,1
-5.859845092784902,2.9384733883634517,1
-5.865262455903195,0.6059829506279762,1
0.12158589154736621,-1.9285098518304697,0
0.12788802761862517,2.012196634499984,0
0.13497237588609767,1.4554247690370388,0
0.12017944119551593,-2.2448437557945486,0
-5.863204594610875,0.6716164061331773,1
0.13280373089656639,1.8376156308299383,0
0.1202603242914595,-2.1403373447049807,0
0.14130182344254916,3.2864527198398132,0
0.13980090912058163,2.9144472112872455,0
0.1404503040831866,3.1697099505057023,0
0.1377380551146299,2.7012139361381196,0
-0.8790449081069864,-2.0914549798624225,0
1.1218412354628153,-1.8339786937222609,0
-3.8784054738898908,-1.9730980449993283,1
2.1208542178289207,-2.089484830108528,0
3.119837090010668,-2.0942137964025918,0
-1.9456112815219462,-1.0535578141117592,1
-0.8754987756017201,1.479487167569344,0
-0.8635611080864258,2.4719798103987274,0
-0.8611593035827356,2.9220449442517706,0
1.1375770993964762,1.3204565974008426,0
1.118906062032968,-2.4381163328960542,0
1.120749203595964,-2.0799371268183244,0
1.1365666946681996,2.530103041367498,0
1.1195758848583104,-2.2978675490377216,0
1.1351681138171745,2.1231859936590216,0
1.1197672517852775,-2.2212726592921115,0
1.1208005704569217,-2.1819995320324272,0
1.1359801773826286,2.256375575420731,0
1.1205087123116941,-1.982824416475022,0
1.135252390028052,2.1850624234831475,0
1.1370846257541487,2.546276805226731,0
1.1397843780701455,2.982722240403281,0
1.1296464374691837,2.0660088145184283,0
1.1208826573828272,-1.9613884189270685,0
1.120527253042484,-2.0312617319173847,0
1.1198073031932676,-2.197209531650153,0
1.1416924673682738,3.190004234765829,0
1.1212858992473898,-1.9351048123148764,0
-3.8725309488365722,1.469096978761222,1
-3.866688888243692,1.7854156435864872,1
-3.8789013349083117,-2.0961818231369023,1
-2.871351843774875,-0.09499521625048053,1
-2.8791471460163893,-2.0370253949123,1
-2.8797665878172576,-2.2277894846899757,1
-2.8621860579980063,2.6923036342896607,1
3.1209896299070063,-1.924116594768496,0
3.131835677627768,1.665210095632772,0
3.13444543004492,2.010662883376672,0
3.1192602431180436,-2.2678403580795274,0
3.144045437028886,0.7301551893644913,0
3.1359300155514394,2.230299614059068,0
3.120657023076946,-2.05160735838528,0
3.118688333451665,-2.3989980186664455,0
3.1262125771500138,-0.4483125639199989,0
3.118796171004176,-2.3660203129189785,0
3.1252957938353934,1.58352629215764,0
2.1366437507981537,2.9311312388444066,0
2.119884936523502,-2.2630918876661577,0
2.137872387318314,2.568492038917238,0
2.119254127880536,-2.3007486308126692,0
2.123680399267103,0.2305879245984203,0
2.1355105828334846,2.1694718464812555,0
2.119125782317398,-2.206820163681108,0
2.137262056520063,2.6572393107720553,0
2.1210605447608106,-1.9758727431941996,0
2.134221350202738,1.8425104768960363,0
2.120160865657411,-2.1967833858394124,0
3.1192401917194825,-2.266381015012955,0
3.130907552211637,1.5468380000983697,0
3.1407238353457707,2.5306455511674324,0
-1.8804359630191452,-2.368196713475323,1
-5.867826738717524,1.7559087201772188,1
-5.867034817018742,1.9319494395560608,1
-5.861211086505824,2.5477375960039774,1
-5.877996378381622,-1.935621469483327,1
-5.863749598909298,2.1877105054071313,1
0.11974145875815623,-2.1319458230445574,0
0.1325492930461909,1.8748408899134057,0
0.11972322341709507,-2.1867046431710766,0
0.12979868187043575,1.3880292163633998,0
-5.860623312553082,2.944657356120314,1
-0.8658874559127634,1.4524549020978104,0
-0.8796649092981834,-2.1028086122774363,0
-0.8613704165185334,2.7437132620038507,0
-0.8779628006336813,-1.8693831292424108,0
-0.8795327635676218,-2.0804703847806465,0
-0.8789457382808523,-1.959171562421438,0
1.1202226561727704,-2.0237869927591428,0
-3.862224216140666,2.710705860052175,1
2.134541079522931,2.0761306147681937,0
3.139389941570199,3.060833656472026,0
-1.8799603046216231,-2.221402898027603,1
-0.8808420282032614,-2.4370057291251848,0
-0.8568117506508424,3.5881301054069636,0
-0.8699105912298082,2.24691044360379,0
1.1206362790429472,-2.0990636334833543,0
1.1323091570877102,1.7558252579491078,0
1.1355333911619327,2.243927702900493,0
1.1407719748645162,3.199195900568526,0
1.1206448953801917,-2.171387531401769,0
1.119327180748595,-0.28717967823036816,0
1.1096543510948518,-1.784955264454845,0
1.1221708209573364,-1.800443874857058,0
1.1320060421270046,1.7951883732269416,0
1.0443547826557147,-2.019452556969856,0
1.1389858119942708,2.823628161864807,0
1.1380237800451232,2.7197073176184547,0
1.1220353421838283,-0.5173815406954404,0
1.1369728983465572,-0.5384967306620919,0
1.1198950893472173,-2.1627724828361146,0
1.1199997029527191,-2.1745182138215515,0
1.1196703714587972,-2.2842673544805345,0
1.133693881610534,3.1123152469103563,0
1.1197495926646326,-2.204488221523184,0
-3.8628942114115645,2.3663793963321615,1
-3.8639581499334748,2.2324561562868097,1
-3.862739044336033,2.5081960392890625,1
-2.878718817141889,-1.9990705166740141,1
-2.880723198617408,-2.4336680673314484,1
-2.861562205250255,2.792942147557923,1
-2.880148065004022,-2.2577869700116264,1
3.1211284246949766,-1.8956334077534556,0
3.120539738966178,-2.007590102315999,0
3.1343983875709878,3.1550769559505802,0
3.1279328669726585,1.1996927731638174,0
3.129121537134134,1.2879160623358055,0
3.1355427709174144,2.1625042915457313,0
3.1322050091405487,1.8260041777088156,0
3.1369719372245033,2.701512746538804,0
3.1399025755177394,1.8367514843168586,0
3.138501168303698,2.8368878381609592,0
3.141073942037531,3.2252516292393785,0
2.1277442851627253,1.9805825383167517,0
2.1321698798689717,1.727123570373855,0
2.119603713384487,-2.241691341238935,0
2.1334229748096583,1.8700480093407963,0
2.137866568481922,2.5576760155006553,0
2.128510260871793,2.134533453711634,0
2.1201988470073028,-2.0402877732105833,0
2.133608522900234,1.9358268756698236,0
2.1283577615282034,1.107303770705395,0
2.1196115508898465,-2.3363259890341213,0
2.120578559525698,-1.9810539384709436,0
3.119706708948474,-2.1457883733173704,0
3.1312678505395493,0.4429686206856576,0
3.1339456660808143,1.825276038160953,0
-1.8797973000407318,-2.174220902865888,1
-5.878399620246184,-1.9619050760955188,1
-5.878843116130207,-1.9630193023309923,1
-5.879304847355289,-2.0188923486929857,1
-5.864495589609471,2.065690037393817,1
-5.878962862186187,-2.1923684483759542,1
0.13204512861579865,1.5096460962763079,0
0.13743625574576868,2.625548753961364,0
0.11969994807152684,-2.229968736837408,0
0.1205368296457836,-2.0024855849827885,0
-5.865918493803926,1.9163146791433385,1
-3.878101961241791,-1.8996873984654588,1
-3.867442545833221,1.7047458112988936,1
-2.8799326952887316,-2.088635422947811,1
-2.8783741160269765,-1.9753945360365204,1
-2.8659481566131,1.8886209297880885,1
-0.8706770749400743,2.245388171796467,0
-0.8796474527890075,-2.0703605420276876,0
1.1306143805523883,2.396715579561949,0
-3.8638113984132705,2.1400024972123024,1
2.120862580165566,-2.085594406233163,0
3.1273581044241965,0.5694547810636952,0
-1.870391918413333,1.3364784946040353,1
-0.878899665425001,-1.9735249193815736,0
-0.8808379740352388,-2.396953356290613,0
-0.8789237196024544,-2.039099762924676,0
1.141678488806705,3.126065279455205,0
1.14103803099401,3.2146360061441164,0
1.1195953768665419,-2.1199164347416324,0
1.1209762623731692,-1.9161353466964461,0
1.1195039931566368,-2.3198526862026996,0
1.1335525558626687,2.0273336393737202,0
1.1199745645536519,-2.159207671672543,0
1.1200829269374468,-2.0277048942545264,0
1.1203444040676311,-2.150842233184058,0
1.1296842208309474,1.1962594069499115,0
1.1378194886122879,2.751598274750467,0
1.1327202532877205,1.938427932024223,0
1.1285748488880056,2.224389925456906,0
1.1375453981753587,1.072421778734759,0
1.1317321316620639,1.623429200188428,0
1.123502621016872,0.7119958615042461,0
1.1199369054235762,-2.1679457046121455,0
1.1399632398382558,2.2623807192307073,0
1.1215418283718694,-1.8943187811966617,0
-3.8633016624880048,1.58043959312529,1
-3.861907727597569,2.64864884593332,1
-3.879341301455596,-2.1557687482083536,1
-2.8645854382283167,2.2616150991897612,1
-2.878473285853111,-2.1076779534775043,1
-2.8641174121611073,2.17182402132999,1
-2.879428639986091,-2.190364241949408,1
3.1307031377408574,1.5206353647072068,0
3.1394446821524262,2.947174587818373,0
3.120000805204228,-2.2486929528471116,0
3.121345813079234,-1.8319325319014084,0
3.124166881957537,1.3988575175102178,0
3.119833595232974,-2.3136766265998254,0
3.1360981585219694,2.236648596363244,0
3.1342548117839257,2.209688931388191,0
3.1397220705649733,3.087442875796011,0
3.1371769906591354,2.440978824025454,0
3.128473049365171,2.1256369758450164,0
2.1427168421377196,2.74210834831248,0
2.1267471663425166,1.876087657845777,0
2.1348949412000398,2.0949744513319315,0
2.1361444289958236,0.7006367974888721,0
2.139247199987949,2.8376714253396207,0
2.1291115398255345,0.27280731317880547,0
2.129149702682091,2.3508200141978395,0
2.142748225819334,2.8654771876479557,0
2.1193057655721796,-2.2280716425624427,0
2.1212620386927927,-1.9246237789912137,0
2.1378171901240197,2.807597937383347,0
3.0608625697566048,2.6035532767080443,0
3.1323929056554523,1.7228511746662456,0
3.119040208455271,-2.270652006840151,0
-1.8809554047728638,-2.431348449710346,1
-5.867812494226682,1.5077692346921525,1
-5.879286882844915,-2.1388729220307954,1
-5.856096551554815,3.0301565716897394,1
-5.861273053813951,2.5496390413150523,1
-5.87889470243272,-2.062678104356322,1
0.12167601859010002,-1.8517658945389726,0
0.12083482884722052,-2.0430870974343844,0
0.11993945791244354,-2.300159689038805,0
0.13172802784516424,1.744025975604047,0
-5.877592306296044,-1.914008926769467,1
-4.868114773241634,1.613624752772585,1
-4.866337287335334,2.724874838637298,1
-4.878970149289832,-2.151855873057989,1
-4.8662083077097575,1.8573919793412041,1
-4.879786299018774,-2.3291493317050587,1
-0.8806243689883173,-2.198565459808808,0
1.1338301375215902,2.0722465052505923,0
-3.8795445600559466,-2.1777813629933505,1
2.1392669973859118,2.912426404066828,0
3.142720427061585,3.5699196526726116,0
-1.856527652803143,3.582273154242309,1
-0.8791411593758429,-2.0758188250016203,0
-0.8803620616371175,-2.326373862636672,0
-0.8636803293111202,2.341155736024316,0
1.123776470567928,1.4993965422738658,0
1.1193417204116303,-2.342367458865395,0
1.119487539314032,-2.1528941404890993,0
1.1389272424858596,2.8059309396339103,0
1.1188164598215193,-2.416335218517001,0
1.1249094004163904,-1.985061726779583,0
1.131695280122635,1.6520915133817944,0
1.1245173812707305,-1.1089163699156575,0
1.1417774560213703,3.307581204914866,0
1.118506874336429,-2.4243475666736742,0
1.1201872183231325,-2.18720820492919,0
1.1207704602725643,-1.9312223619402245,0
1.1306584347392716,2.4878128938135817,0
1.1368071859524704,2.4329903310241954,0
1.1200507644239472,-2.1733844834667724,0
1.1211605537965736,-1.9735487745369886,0
1.1411775062287335,3.2947682294332785,0
1.13940315488398,2.876510433287851,0
1.1209223865710003,-2.0850828709743365,0
-3.8624213505148957,2.5963131331148794,1
-3.8793111744411517,-2.155592203042448,1
-3.866535612693237,2.0184342676140035,1
-2.87909905449157,-2.1568294230842042,1
-2.8794764775103108,-2.1467745355712826,1
-2.8622044143954932,2.406485320526357,1
-2.8622260626402074,3.716736221088622,1
3.119214170262193,-2.253487001119392,0
3.1346848884967073,1.9674537449503784,0
3.121202335065618,-1.9790989418002463,0
3.120666693469893,-1.9515064541154488,0
3.1370602313796514,2.5835211517652845,0
3.1317802052096546,1.7542019417874064,0
3.1364530548611143,2.4589505529411193,0
3.139589832536746,2.849134750918636,0
3.119467555886418,-2.2057753704599588,0
3.132297015455185,2.922687115503985,0
3.1196491839290488,1.0351108190092533,0
2.1261708727527555,1.7683588225841167,0
2.1211402739678435,-2.0485222538244074,0
2.1319377348867263,2.1363331062587605,0
2.1210724364341935,-2.030455018154813,0
2.1213397492308577,-1.8918226184096532,0
2.120762596948504,-1.9622530445177064,0
2.123878237292824,0.44999216080148374,0
2.1381179354371795,2.710838317371856,0
2.1379495898551806,2.7537218430863573,0
2.130081651700591,1.5879690902890709,0
2.1208263803141305,-2.0203726530218726,0
3.1340813748082894,2.291048997337982,0
3.1234667154057885,-2.236550823019598,0
3.1291839654474582,1.135942446059421,0
-1.863560066265328,2.2927878535962773,1
-5.878548968485323,-2.0929056956358365,1
-5.867260889959463,1.7166005601394223,1
-5.863062319574779,2.360407359515212,1
-5.880397658054025,-2.2871615316658196,1
-5.8795620331469385,-2.1828706739807697,1
0.119807837013167,-2.2239728448650444,0
0.12139681412005299,-1.935816019323519,0
0.13253045740626668,1.756540815993859,0
0.1349912761017622,2.3347204612672536,0
-5.857879828515244,0.8392136659345261,1
-3.877402738844759,-1.8085546330930944,1
-3.8643098421293414,-0.158823671122731,1
-2.8697789669069973,1.3394891398055644,1
-2.8796630584333704,-2.1586498299833017,1
-2.880179956686835,-2.228727165759543,1
-0.8796729662451002,-2.209895171721683,0
1.1208725303778122,-1.9360424933844438,0
-3.8797449000990185,-2.051874405476561,1
2.132802517006393,1.9841412067382385,0
3.139444428151826,3.0233889096121525,0
-1.8611293400252338,2.5928554246705544,1
-0.8788259576658284,-2.007757945409688,0
-0.8740650322208809,-1.8777588200125899,0
-0.8679754337240206,1.7741098170469087,0
1.1214316499305745,-1.9696033954215861,0
1.1324234651646057,1.8361784271310813,0
1.138953061331681,2.842269433759024,0
1.1209266433504927,-2.094263006158441,0
1.119004026581063,-2.456007023399742,0
1.1215397414836836,-2.012840011467899,0
1.131743629937782,2.7704508987370335,0
1.1246523024984736,1.5808744922044458,0
1.1366117648574798,2.3163430684440134,0
1.1306085617159969,2.385899556145366,0
1.129950293790528,1.4626532277836106,0
1.135432168107787,2.495030485704489,0
1.1337791199745002,1.8393001599446914,0
1.1319894445976049,1.7731588353350594,0
1.1256021033757104,0.1944405330131087,0
1.133968261227901,2.0952035700736005,0
1.1381404879354768,2.604146803653727,0
1.1307286691741778,1.4095932246303202,0
1.1309334854382982,1.4762273391688585,0
-3.8710783696163995,0.6686181837740404,1
-3.8719053218342574,2.050348290594986,1
-3.8786393329468414,-2.1207940903958837,1
-2.8784057023200607,-2.0495308673533197,1
-2.865196788523226,1.9000020398231205,1
-2.8792332188911005,-2.0737169793692254,1
-2.873105471072918,1.7219611431725677,1
3.137704592138032,2.5572534921545182,0
3.120878938841173,-0.7714950371898394,0
3.128074020459364,0.9829827725260646,0
3.1388837297120773,2.7859999377904985,0
3.1392388800518205,2.9320875725745945,0
3.13537596799865,2.256417293686811,0
3.11891559484034,-2.2844287465632434,0
3.118875900211208,-2.4386698235491866,0
3.120053324506017,-2.20766884227032,0
3.130353823067594,1.6363174685978026,0
3.1221995534888247,-0.8190207547345739,0
2.118395279017011,-2.4752853959391534,0
2.123495086740479,-2.332426313321144,0
2.121746832576976,0.7384743060121876,0
2.1219351368542725,-1.7666333721750804,0
2.1205922158674504,-2.064872562849546,0
2.124706203871071,1.5971748723345658,0
2.1380629922434835,2.873729894044186,0
2.11913792799138,-2.3376167604355005,0
2.136579339354766,2.372166185910987,0
2.1212794952019687,-1.892175708741465,0
2.129198951271083,1.2986249736008073,0
3.120023146102442,-2.180863573661123,0
3.1193715586181607,-2.2663535373929364,0
3.1203960734030662,-1.0134231389297041,0
-1.8657656388466775,1.9857322362509764,1
-5.86496261483966,2.0975260392857913,1
-5.879124356099308,-2.1925724711618795,1
-5.865067921432275,3.12104675405992,1
-5.8798086140982875,-2.27131338051838,1
-5.864556717783514,2.301820625911459,1
0.1201310442809671,-2.0218435920537625,0
0.13308251828555306,1.8399253116286733,0
0.12937927472290944,1.1745543046378166,0
0.13492087823777155,2.108759581219957,0
-5.86122597829153,2.7346923003182653,1
-4.87851298023397,-1.9836065559430098,1
-4.853909761440626,3.094941816171367,1
-4.878986619962524,-2.235851042602498,1
-4.866375112458073,1.693943289551138,1
-4.867387254601008,1.8152771446884584,1
-0.8801680998207662,-2.2836863862073833,0
1.1196159362663005,-2.2738044213957638,0
-3.8796103789206287,-2.2651647985355248,1
2.1200513148256626,-2.227506555943993,0
3.119684440112364,-0.08820244917281071,0
-1.8699005681750034,1.544956729719493,1
-0.8656380297149076,1.967799590352982,0
-0.8786613954211671,-1.9159544504944315,0
-0.8804475582914124,-2.29152218919815,0
1.1397565919444856,3.0248526037148333,0
1.1336652095849997,1.871720752574421,0
1.1210499187432115,-1.9233865589494574,0
1.1365915108474507,2.3670349195292624,0
1.1210359915707722,-2.0143073280351844,0
1.1330391869459415,1.8987836047615008,0
1.1215017769638793,-1.9183819088386191,0
1.134920547029341,2.0862903864161715,0
1.1213081205372575,-2.0642655208367904,0
1.1343941414633907,2.0740669121496897,0
1.1359396693625703,2.357759277591229,0
1.1305829942457546,1.4568249313709798,0
1.1375242140691455,3.560565492600081,0
1.119985216389952,-2.0860285255446174,0
1.1359556152039776,2.343229375465187,0
1.1240660560435893,1.4818864197220083,0
1.1246018336002672,-2.098524746148024,0
1.1203910017547685,-2.0666705184736434,0
1.1431302073209508,0.7188031837052332,0
-3.880037980352374,-2.253827113121937,1
-3.8680866486202707,1.1044123318953243,1
-3.8596886449248404,2.964884788378536,1
-2.8668357214262974,0.7053022852767902,1
-2.8810948213091674,1.0930130179529418,1
-2.8789631085935836,-2.018224500959063,1
-2.863743264478505,2.1440275108592672,1
3.140029688770227,3.17392408138935,0
3.1338702964315353,1.8347817860568505,0
3.12732677738175,2.0521477456641035,0
3.1354149333554737,2.1040041150897344,0
3.1353997188416685,1.6317580643019207,0
3.119839160068766,-2.226646281389463,0
3.1227773432541035,-0.146462795011212,0
3.1328852931193953,1.8528004967118399,0
3.122387227386909,-0.014348030871673235,0
3.1357952189190215,3.344328141869725,0
3.1207881873641554,-2.002347372746584,0
2.122528010362892,1.0890922157839187,0
2.1351891765192477,3.2565354836236953,0
2.1319881031870587,1.7625218024169809,0
2.12118989299052,-1.8703945943624123,0
2.121327857557474,-1.8372403434490396,0
2.1215478408311164,-1.8074468809133137,0
2.1198788636865107,-2.1976935892889613,0
2.1183314663423793,-0.5061866406907891,0
2.1384920831197807,2.6830418069011337,0
2.138489031618329,2.842396050029911,0
2.135039759265421,2.342402845676024,0
3.1327980456007705,1.9851478337471264,0
3.1366836217518372,2.3379512601217645,0
3.141315181987773,3.4037598566532044,0
-1.8784022333610668,-1.9557333675287536,1
-5.879622033175228,-2.259438086106361,1
-5.867392638002632,1.8070360944543358,1
-5.868591728590107,1.5504107054875769,1
-5.856743055682065,3.467839125703152,1
-5.876446674631295,1.3277039083565771,1
0.13345313663141845,1.8706014999939289,0
0.12158584015823592,-1.9015280380553663,0
0.12297719046184508,-2.3482231316931506,0
0.14165571711512293,3.3093480604543397,0
-5.866910740775454,2.910625127671417,1
-3.877939637107654,-1.9041544395778665,1
-3.8783651684813014,-2.0252492391511496,1
-2.875520795957406,-2.1971040444871073,1
-2.863533408209877,2.1991668989376176,1
-2.87929472958716,-2.197262363870607,1
-0.869401348305205,1.8333682064312988,0
1.1216620824290482,-1.8173982787392584,0
-3.861070846023312,2.8761319977879394,1
2.123512340638187,-2.250745735052719,0
3.1392670873540425,2.241896643398382,0
-1.8587304767091917,2.9370723962531122,1
-0.8794093023935217,-2.2097801608484477,0
-0.8702519441660241,1.3894704591910807,0
-0.8671545902888349,1.800152973646984,0
1.133493894056592,1.7936665197622381,0
1.1198895759005545,-2.2767846418215796,0
1.1344059896646606,2.0585199591173886,0
1.1195336121698833,-2.167247497449235,0
1.1198156141407836,-2.166337293999686,0
1.1293814568488196,1.3984696981731701,0
1.1193457745796538,-2.302315086030823,0
1.1400977637226601,3.107001283188305,0
1.1345393406732631,2.2310322945588505,0
1.1320289197851787,1.7256787050815698,0
1.1302015365140967,2.4943029701629316,0
1.1210200457293658,-1.9997774259091428,0
1.1413200329649102,3.215546209593665,0
1.1235983711123811,-2.312360721706132,0
1.1220310917220129,-1.8043617763524413,0
1.1208965163360487,-2.094439551324347,0
1.1400125498277252,3.0807282310892465,0
1.137412446580301,2.6090479735099232,0
1.1200257244100102,-2.187412227715115,0
-3.8775167006233904,-1.7491522266882618,1
-3.860288594717477,2.95207181289695,1
-3.8783320715204477,-1.9041349354585602,1
-2.8724050201763065,0.297597053523343,1
-2.859274028376706,3.214303148503115,1
-2.8597712262101886,2.9799192937148757,1
-2.8793147295965897,-2.2227848345791372,1
3.1222313519751044,-0.28420749681781265,0
3.1203829100005382,-2.1741340234051165,0
3.131497268791403,1.7778570238575147,0
3.1288892839548197,2.2674066370625923,0
3.1194138995258065,-2.173001687498417,0
3.119953341288955,-2.0843274805548635,0
3.119266315955036,-2.333238656456724,0
3.1325625011495326,-0.962522209093195,0
3.121334716287368,1.47283513825765,0
3.1343208678191186,1.969904329878476,0
3.1211475430942617,-1.8384580593714899,0
2.120412486613267,-2.1198354057619904,0
2.132399055700274,1.7561363928866134,0
2.131845957595374,1.7512808103216624,0
2.1215299108797847,-1.9654018366087156,0
2.0461058040774374,-1.785213781119626,0
2.1199892447392745,-2.171641483082713,0
2.1219070285087964,-1.8722605885527548,0
2.1307284139835687,-0.5739285310513859,0
2.1334971090149857,1.9636783413805838,0
2.12108205543801,-1.9033723001098788,0
2.120968399049108,-1.9471660292739283,0
3.128445838546046,-0.5169274903864669,0
3.1355859948832805,2.2582726696956965,0
3.120051508448517,-2.151450679077228,0
-1.864807041373024,2.0821086436298915,1
-5.865297145477445,2.0094688111773613,1
-5.868187898576454,1.4123734509933055,1
-5.861599415361464,2.5608276591827526,1
-5.879668614032278,-2.092656085558667,1
-5.856613707452356,3.57331727453494,1
0.12988994134865095,2.466452908332586,0
0.1281637616766087,1.9164988664963496,0
0.1391665830695521,2.6993990479748016,0
0.13302226425666408,1.8395722212968613,0
-5.862645404538377,2.5538260570069107,1
-4.865690682013538,1.9767618787693202,1
-4.877506242409946,-1.7520289574271006,1
-4.865402667959872,1.893132683534685,1
-4.879442532351216,-2.280908065547908,1
-4.858932942847643,3.0657692798270295,1
-0.8583130626602049,3.103350835042693,0
1.1201538673616795,-2.232108186828,0
-3.87649815978017,-2.3251505173412137,1
2.13414370788389,2.0336812177974815,0
3.141775453934219,3.3856731168643046,0
-1.8590947513873788,3.01573730297499,1
-0.8797944601393617,-2.159054253090547,0
-0.8685690052899364,1.592702407619243,0
-0.8781567624500326,-1.9120706056717,0
1.120316820553441,-2.1579443778911824,0
1.1393940721077165,0.07914286647533879,0
1.1364822140163016,2.2600974276309027,0
1.1184991581655668,-0.5363580627656626,0
1.1204913071916476,-2.0422543004998737,0
1.11983155998219,-2.1808671961257273,0
1.1299856074084778,2.504561880461778,0
1.120132783130635,-2.1767452718444193,0
1.1234983878953182,-2.189019359990675,0
1.1265231547195524,1.9319071528481468,0
1.1211499019602735,-2.0467279206649143,0
1.1414997622190928,3.2705090525061093,0
1.1337793161180647,-0.927897558777021,0
1.132559762836637,2.696790642125994,0
1.1214739394490891,-1.8492697317519642,0
1.1325311590303206,1.6801680492730653,0
1.1207451494279415,-2.1199894996528963,0
1.1207124789132425,-2.113240445277584,0
1.1207223519176583,-2.062372049026429,0
-3.8715262049913837,0.9705633433255763,1
-3.879321352835296,-2.1032644637247206,1
-3.8797719242228803,-2.2383870075463466,1
-2.8694511974699757,1.4292421218638598,1
-2.866227090252461,1.9793101984678716,1
-2.8801022975379,-2.16894419140288,1
-2.8668808456297263,0.1295222631198843,1
3.120698839153306,-2.056780580161311,0
3.134887700296929,1.5739704371033005,0
3.1206102227783408,-2.086546565077018,0
3.1205269474044837,-2.2063780708689404,0
3.120789952032524,-2.0315837221645734,0
3.1186866201724275,-2.3967434830235588,0
3.1374008254893333,2.5600571674144286,0
3.136067269505727,2.4651150165786757,0
3.1196500826414546,-2.233952448882512,0
3.1420688395773038,3.484429688940798,0
3.1309859185436437,1.5438563180335263,0
2.1316639388415357,1.627029245156657,0
2.120412689224736,-2.1690679137806663,0
2.1205167948290393,-2.028385001178546,0
2.1271631301014784,1.843117925599023,0
2.1198515855620492,-2.3079918695649675,0
2.1190483771690616,-2.3428174598315503,0
2.1287404393696674,2.3629528921877414,0
2.130365516113306,2.357864558984182,0
2.1325234073975885,1.8340739462502769,0
2.132248640069607,1.9569748742965163,0
2.1371465185214245,0.8247017337603142,0
3.1276413514822163,2.0756471811356914,0
3.137648594888633,2.547720266638602,0
3.117099966573994,-0.9674783723453393,0
-1.861697195523588,2.5017501369182082,1
-5.860804044473837,2.6902878972445206,1
-5.877221007503424,-1.8316837021300891,1
-5.879956180838971,-2.1805966342185776,1
-5.878442163765298,-2.0060244179713616,1
-5.878347220552742,-2.1178710532266307,1
0.13653330130623065,2.3868964883583494,0
0.12714691367765685,1.961220908781174,0
0.12026848401663592,-2.0872144128109404,0
0.13450136831198556,1.9492482970445801,0
-5.862764625763072,2.423001982632499,1
1.1193141368974393,-2.349469603572519,0
1.1406945183270505,3.090180418193186,0
1.1254207354406232,0.16805259832494546,0
1.1349531033873497,0.4433003355925788,0
1.128539586659186,1.1554994590036354,0
-0.8581072605596001,3.1184378502864716,0
1.140845458789002,2.987867008453834,0
-3.8634695990255494,2.266712620806119,1
2.131461061098493,1.4668366769252548,0
3.119685774491691,-2.146745558506244,0
-1.8737612071117646,0.10055579129954163,1
-0.8665903625123486,1.9790692466326594,0
-0.86277301531383,2.5166642388930196,0
-0.8764812836274727,0.4080151583133143,0
1.130779099471046,1.0270174714932545,0
1.1398026421699674,3.052570656785999,0
