Cluster,Size,Percentage,Mean_satisfaction_level,Mean_last_evaluation,Mean_number_project,Mean_average_montly_hours,Mean_time_spend_company,Mean_Work_accident,Mean_promotion_last_5years,Turnover_Rate
0,10849,72.33148876591773,0.6143561618582357,0.7162291455433681,3.80302332012167,201.0782560604664,3.4723015946170155,0.1459120656281685,0.017605309245091714,24.582910867361047
1,4150,27.66851123408227,0.6088530120481929,0.7157686746987953,3.803132530120482,200.97734939759036,3.5660240963855423,0.14120481927710843,0.030843373493975902,21.783132530120483
